ticker,year,EPS,BVPS,P/E,P/B,ROE,Debt/Equity,Current Ratio,Dividend Yield,Payout Ratio,Net Margin,Asset Turnover,Price/Sales,Free CF/Share,Operating CF/Share,Graham Number,Filing Date,Precio Post-Filing,Margen Graham (%),EPS Growth (%)
BKNG,2021,28.39,150.52872667024025,84.52291644635193,15.938685280025897,0.18857235351246357,1.825348009064422,2.1045469100224143,0.0,0.0,0.10631502098923161,0.46351677171016453,8.986055636064975,61.3030554066566,68.71010184688855,310.08706419130533,2022-02-23,2242.3433430989585,-86.17,1871.53
BKNG,2022,76.7,69.77327447833066,26.276404238064092,28.883265334291874,1.0992092020129403,4.686196980589504,1.8642907717724806,0.0,0.0,0.1789350497366881,0.6738693269192855,4.701769699239321,155.1464686998395,164.37600321027287,347.0032109807907,2023-02-23,2509.0333658854165,-86.17,170.17
BKNG,2023,118.67,0.0,29.889608486826766,-46.71885233236151,-1.5630466472303206,-5.4675655976676385,1.2778694673668418,0.0,0.0,0.2007488883688275,0.8777010927614822,6.000305677509946,193.66353071389042,203.20973990038738,,2024-02-22,3558.3800048828125,,54.72
BKNG,2024,174.96,0.0,28.39990092485549,-41.55428289552239,-1.4631840796019902,-4.249004975124378,1.3095801112034255,0.0070279109792192596,0.1995919755185311,0.24777791819368972,0.856756171502815,7.036868328067737,234.7867467729463,247.54624947950745,,2025-02-20,5007.409993489583,,47.43
BKR,2020,-23.35,27.025185185185187,-0.8929477825011104,0.7715025764718781,-0.8639951759675474,0.418429996710887,1.6089762393663831,0.03467448263611333,-0.030962502379290654,-0.7612170973194881,0.5444386011043912,0.6797271190533688,0.7659259259259259,1.931851851851852,,2021-02-25,24.508333206176758,,
BKR,2021,-0.4,20.32281553398058,-60.077090909090906,1.1838910784664995,-0.019706198495163023,0.40170787053624746,1.643215532286213,0.0298606235221009,-1.793939393939394,-0.016069341643942345,0.5809663913092679,0.9653992987923646,2.224514563106796,2.8810679611650487,,2022-02-11,29.12000020345052,,-98.29
BKR,2022,-0.59,14.71631205673759,-50.42579584775087,2.0066168674698797,-0.0397934595524957,0.45831325301204817,1.3175620767494356,0.02490898442365036,-1.2560553633217992,-0.027320854603894877,0.6189403469763904,1.3776758366420874,1.1306990881458967,1.9128672745694022,,2023-02-14,31.51799964904785,,47.5
BKR,2023,1.93,15.246031746031745,17.732084405558414,2.241894846434149,0.12643154606975535,0.3917881311816762,1.2547917789238703,0.022813396862548414,0.40452907874420996,0.07617815415980554,0.6903775883069427,1.3507974594213126,1.8234126984126984,3.0376984126984126,25.730505797038436,2024-02-05,29.198333104451496,-11.88,-427.12
BKR,2024,3.0,16.900671375194044,13.765100663840215,2.427122514210122,0.1763243563184374,0.3564960047351287,1.324840274035871,0.02038714362573872,0.2806310842564619,0.10704660605842826,0.7254125068425306,1.473507308116713,2.0546894942082607,3.3331184979074613,33.77566161936133,2025-02-04,47.41833305358887,-28.77,55.44
BLDR,2020,2.69,9.885714040699419,15.178096715858096,4.1281792930673,0.27198267150018696,1.6526128508140734,2.068824295043136,0.0,0.0,0.03663297298219369,2.0506824807226063,0.5560188069131523,1.2690483745101233,2.230209842982223,24.46084304175415,2021-02-26,43.48499997456869,-43.75,
